#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.05, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 2/20/2023 8:48:4, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.315
t (ns), A (mV)
+32800E0, +0000E00
+32900E0, +0000E00
+33000E0, +2344E-08
+33100E0, +3125E-08
+33200E0, +0000E00
+33300E0, +0000E00
+33400E0, +0000E00
+33500E0, +0000E00
+33600E0, -7813E-09
+33700E0, +1563E-08
+33800E0, +1563E-08
+33900E0, +7813E-09
+34000E0, -7813E-09
+34100E0, +2344E-08
+34200E0, +2344E-08
+34300E0, +0000E00
+34400E0, +7813E-09
+34500E0, +4688E-08
+34600E0, +1563E-08
+34700E0, -7813E-09
+34800E0, +0000E00
+34900E0, -7813E-09
+35000E0, +0000E00
+35100E0, +0000E00
+35200E0, +1563E-08
+35300E0, +0000E00
+35400E0, +1563E-08
+35500E0, +3125E-08
+35600E0, -7813E-09
+35700E0, +0000E00
+35800E0, +7813E-09
+35900E0, +2344E-08
+36000E0, +0000E00
+36100E0, +2344E-08
+36200E0, +0000E00
+36300E0, +2344E-08
+36400E0, +0000E00
+36500E0, +0000E00
+36600E0, -1563E-08
+36700E0, +0000E00
+36800E0, +0000E00
+36900E0, +7813E-09
+37000E0, +0000E00
+37100E0, +7813E-09
+37200E0, +3125E-08
+37300E0, +1563E-08
+37400E0, +0000E00
+37500E0, +3125E-08
+37600E0, +0000E00
+37700E0, +0000E00
+37800E0, +2344E-08
+37900E0, +3906E-08
+38000E0, +2344E-08
+38100E0, +3906E-08
+38200E0, -7813E-09
+38300E0, +7813E-09
+38400E0, +7813E-09
+38500E0, +1563E-08
+38600E0, +7813E-09
+38700E0, +0000E00
+38800E0, +7813E-09
+38900E0, +7813E-09
+39000E0, +0000E00
+39100E0, -7813E-09
+39200E0, +0000E00
+39300E0, +0000E00
+39400E0, +0000E00
+39500E0, +0000E00
+39600E0, -1563E-08
+39700E0, -7813E-09
+39800E0, +7813E-09
+39900E0, +2344E-08
+40000E0, +1563E-08
+40100E0, +7813E-09
+40200E0, -1563E-08
+40300E0, +0000E00
+40400E0, +0000E00
+40500E0, +0000E00
+40600E0, -7813E-09
+40700E0, +0000E00
+40800E0, +2344E-08
+40900E0, +0000E00
+41000E0, +7813E-09
+41100E0, +7813E-09
+41200E0, -7813E-09
+41300E0, +0000E00
+41400E0, +0000E00
+41500E0, +1563E-08
+41600E0, +7813E-09
+41700E0, +1563E-08
+41800E0, +0000E00
+41900E0, +1563E-08
+42000E0, +3125E-08
+42100E0, +7813E-09
+42200E0, +0000E00
+42300E0, +0000E00
+42400E0, -7813E-09
+42500E0, +0000E00
+42600E0, +1563E-08
+42700E0, +1563E-08
+42800E0, +0000E00
+42900E0, +0000E00
+43000E0, +0000E00
+43100E0, +7813E-09
+43200E0, +1563E-08
+43300E0, -7813E-09
+43400E0, +1563E-08
+43500E0, +0000E00
+43600E0, +1563E-08
+43700E0, +1563E-08
+43800E0, -7813E-09
+43900E0, +3125E-08
+44000E0, +0000E00
+44100E0, +7813E-09
+44200E0, +7813E-09
+44300E0, +7813E-09
+44400E0, +0000E00
+44500E0, +7813E-09
+44600E0, +7813E-09
+44700E0, +3125E-08
+44800E0, -7813E-09
+44900E0, +2344E-08
+45000E0, +2344E-08
+45100E0, +0000E00
+45200E0, +1563E-08
+45300E0, +7813E-09
+45400E0, +1563E-08
+45500E0, +0000E00
+45600E0, -7813E-09
+45700E0, +2344E-08
+45800E0, +7813E-09
+45900E0, +7813E-09
+46000E0, +1563E-08
+46100E0, -7813E-09
+46200E0, +0000E00
+46300E0, +0000E00
+46400E0, +0000E00
+46500E0, +0000E00
+46600E0, +0000E00
+46700E0, +0000E00
+46800E0, +1563E-08
