#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.005, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 3/18/2023 11:35:8, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 1.1E-6, 1.58
t (ns), A (mV)
+31200E0, +6008E-07
+31300E0, +6023E-07
+31400E0, +6047E-07
+31500E0, +6008E-07
+31600E0, +6055E-07
+31700E0, +6063E-07
+31800E0, +6063E-07
+31900E0, +6086E-07
+32000E0, +6039E-07
+32100E0, +6086E-07
+32200E0, +5992E-07
+32300E0, +6102E-07
+32400E0, +6000E-07
+32500E0, +6016E-07
+32600E0, +6031E-07
+32700E0, +6063E-07
+32800E0, +6070E-07
+32900E0, +6039E-07
+33000E0, +5984E-07
+33100E0, +6055E-07
+33200E0, +6063E-07
+33300E0, +6000E-07
+33400E0, +6047E-07
+33500E0, +6078E-07
+33600E0, +6078E-07
+33700E0, +6086E-07
+33800E0, +6070E-07
+33900E0, +6047E-07
+34000E0, +6016E-07
+34100E0, +6055E-07
+34200E0, +6078E-07
+34300E0, +6031E-07
+34400E0, +6016E-07
+34500E0, +6047E-07
+34600E0, +6039E-07
+34700E0, +6125E-07
+34800E0, +6031E-07
+34900E0, +6031E-07
+35000E0, +6023E-07
+35100E0, +6063E-07
+35200E0, +6039E-07
+35300E0, +6070E-07
+35400E0, +6086E-07
+35500E0, +6031E-07
+35600E0, +6039E-07
+35700E0, +6008E-07
+35800E0, +6031E-07
+35900E0, +6070E-07
+36000E0, +6016E-07
+36100E0, +6078E-07
+36200E0, +6086E-07
+36300E0, +6070E-07
+36400E0, +6117E-07
+36500E0, +6094E-07
+36600E0, +6102E-07
+36700E0, +6047E-07
+36800E0, +6031E-07
+36900E0, +6023E-07
+37000E0, +6031E-07
+37100E0, +6016E-07
+37200E0, +6094E-07
+37300E0, +6016E-07
+37400E0, +6094E-07
+37500E0, +6086E-07
+37600E0, +6078E-07
+37700E0, +6023E-07
+37800E0, +6078E-07
+37900E0, +6055E-07
+38000E0, +6086E-07
+38100E0, +6070E-07
+38200E0, +6031E-07
+38300E0, +6023E-07
+38400E0, +6016E-07
+38500E0, +6063E-07
+38600E0, +5984E-07
+38700E0, +6070E-07
+38800E0, +6031E-07
+38900E0, +6000E-07
+39000E0, +6039E-07
+39100E0, +6078E-07
+39200E0, +6117E-07
+39300E0, +6094E-07
+39400E0, +6039E-07
+39500E0, +6070E-07
+39600E0, +6070E-07
+39700E0, +6016E-07
+39800E0, +6086E-07
+39900E0, +6195E-07
+40000E0, +6219E-07
+40100E0, +6031E-07
+40200E0, +6055E-07
+40300E0, +6047E-07
+40400E0, +6023E-07
+40500E0, +6000E-07
+40600E0, +6008E-07
+40700E0, +6055E-07
+40800E0, +6078E-07
+40900E0, +6047E-07
+41000E0, +6031E-07
+41100E0, +5945E-07
+41200E0, +5977E-07
+41300E0, +6094E-07
+41400E0, +6008E-07
+41500E0, +6141E-07
+41600E0, +6039E-07
+41700E0, +6078E-07
+41800E0, +6141E-07
+41900E0, +6078E-07
+42000E0, +6102E-07
+42100E0, +6031E-07
+42200E0, +6055E-07
+42300E0, +6023E-07
+42400E0, +6023E-07
+42500E0, +6023E-07
+42600E0, +6039E-07
+42700E0, +6063E-07
+42800E0, +6000E-07
+42900E0, +6039E-07
+43000E0, +5984E-07
+43100E0, +6211E-07
+43200E0, +6063E-07
+43300E0, +6031E-07
+43400E0, +6031E-07
+43500E0, +6070E-07
+43600E0, +6016E-07
+43700E0, +6086E-07
+43800E0, +6055E-07
+43900E0, +6031E-07
+44000E0, +6016E-07
+44100E0, +6063E-07
+44200E0, +6023E-07
+44300E0, +6039E-07
+44400E0, +6055E-07
+44500E0, +6023E-07
+44600E0, +6008E-07
+44700E0, +6016E-07
+44800E0, +6016E-07
+44900E0, +6016E-07
+45000E0, +6281E-07
+45100E0, +6055E-07
+45200E0, +6125E-07
+45300E0, +6031E-07
+45400E0, +6008E-07
+45500E0, +6039E-07
+45600E0, +6047E-07
+45700E0, +6055E-07
+45800E0, +6023E-07
+45900E0, +6000E-07
+46000E0, +5992E-07
+46100E0, +6016E-07
+46200E0, +6063E-07
+46300E0, +6023E-07
+46400E0, +6031E-07
+46500E0, +6117E-07
+46600E0, +6016E-07
+46700E0, +6039E-07
+46800E0, +6063E-07
+46900E0, +6039E-07
+47000E0, +6055E-07
+47100E0, +6016E-07
+47200E0, +6000E-07
+47300E0, +6109E-07
+47400E0, +6039E-07
+47500E0, +6070E-07
+47600E0, +6008E-07
+47700E0, +6039E-07
+47800E0, +6117E-07
+47900E0, +6008E-07
+48000E0, +6047E-07
+48100E0, +6094E-07
+48200E0, +6141E-07
+48300E0, +6039E-07
+48400E0, +6070E-07
+48500E0, +6008E-07
+48600E0, +6070E-07
+48700E0, +6008E-07
+48800E0, +6047E-07
+48900E0, +6055E-07
+49000E0, +6055E-07
+49100E0, +6016E-07
+49200E0, +6023E-07
+49300E0, +6000E-07
+49400E0, +6078E-07
+49500E0, +6000E-07
+49600E0, +6070E-07
+49700E0, +6016E-07
+49800E0, +6008E-07
+49900E0, +6008E-07
+50000E0, +6086E-07
+50100E0, +6063E-07
+50200E0, +6023E-07
+50300E0, +6000E-07
+50400E0, +6008E-07
+50500E0, +5992E-07
+50600E0, +6008E-07
+50700E0, +6023E-07
+50800E0, +6055E-07
+50900E0, +6070E-07
