#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.002, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 4/3/2023 9:44:41, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 3.2E-7, 1.675
t (ns), A (mV)
+80100E0, +4716E-07
+80200E0, +4616E-07
+80300E0, +4650E-07
+80400E0, +4622E-07
+80500E0, +4716E-07
+80600E0, +4719E-07
+80700E0, +4706E-07
+80800E0, +4750E-07
+80900E0, +4578E-07
+81000E0, +4500E-07
+81100E0, +4638E-07
+81200E0, +4800E-07
+81300E0, +4597E-07
+81400E0, +4556E-07
+81500E0, +4797E-07
+81600E0, +4794E-07
+81700E0, +4444E-07
+81800E0, +4625E-07
+81900E0, +4763E-07
+82000E0, +4600E-07
+82100E0, +4594E-07
+82200E0, +4638E-07
+82300E0, +4650E-07
+82400E0, +4613E-07
+82500E0, +4506E-07
+82600E0, +4684E-07
+82700E0, +4575E-07
+82800E0, +4513E-07
+82900E0, +4678E-07
+83000E0, +4625E-07
+83100E0, +4678E-07
+83200E0, +4694E-07
+83300E0, +4634E-07
+83400E0, +4641E-07
+83500E0, +4681E-07
+83600E0, +4609E-07
+83700E0, +4788E-07
+83800E0, +4744E-07
+83900E0, +4631E-07
+84000E0, +4519E-07
+84100E0, +4581E-07
+84200E0, +4744E-07
+84300E0, +4531E-07
+84400E0, +4794E-07
+84500E0, +4597E-07
+84600E0, +4675E-07
+84700E0, +4588E-07
+84800E0, +4616E-07
+84900E0, +4719E-07
+85000E0, +4606E-07
+85100E0, +4709E-07
+85200E0, +4609E-07
+85300E0, +4709E-07
+85400E0, +4531E-07
+85500E0, +4672E-07
+85600E0, +4631E-07
+85700E0, +4522E-07
+85800E0, +4694E-07
+85900E0, +4653E-07
+86000E0, +4697E-07
+86100E0, +4641E-07
+86200E0, +4656E-07
+86300E0, +4616E-07
+86400E0, +4672E-07
+86500E0, +4653E-07
+86600E0, +4694E-07
+86700E0, +4606E-07
+86800E0, +4603E-07
+86900E0, +4484E-07
+87000E0, +4625E-07
+87100E0, +4706E-07
