#samples, filetype, datatype, headerlength, delta t (s), mV/Division, bottom pore pressure (psi), top pore pressure (psi), confining pressure at gauge (psi), confining pressure at transducer (psi), T outside, T inside, date/time, velocity (km/s), left velocity pick, right velocity pick, left signal pick, right signal pick, left reference pick, right reference pick, left short Q pick, right short Q pick, left long Q pick, right long Q pick, Q over 3 points, Q over >3 points, Gamma, time of flight, reference filename, 1st four characters in reference filename, 1st operator, 2nd operator, comment, system delay (s), samplelength
10000, 0, 3, 0, 1.0E-7, 0.01, 0.0, 0.0, 0.0, 0.0, -6.970000000000001E-5, 0.0, 4/2/2023 11:40:29, 0.0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,                                                                                 ,     ,               chance,                     ,                                                                                                                                                                 , 3.2E-7, 1.631
t (ns), A (mV)
+70900E0, +4016E-07
+71000E0, +4016E-07
+71100E0, +4016E-07
+71200E0, +4031E-07
+71300E0, +4016E-07
+71400E0, +3984E-07
+71500E0, +4031E-07
+71600E0, +4000E-07
+71700E0, +4031E-07
+71800E0, +4031E-07
+71900E0, +4000E-07
+72000E0, +4063E-07
+72100E0, +4031E-07
+72200E0, +4000E-07
+72300E0, +4000E-07
+72400E0, +4016E-07
+72500E0, +4016E-07
+72600E0, +4000E-07
+72700E0, +4031E-07
+72800E0, +4000E-07
+72900E0, +3969E-07
+73000E0, +3984E-07
+73100E0, +3750E-07
+73200E0, +3984E-07
+73300E0, +4031E-07
+73400E0, +4000E-07
+73500E0, +4000E-07
+73600E0, +4000E-07
+73700E0, +3656E-07
+73800E0, +4000E-07
+73900E0, +4000E-07
+74000E0, +4000E-07
+74100E0, +4031E-07
+74200E0, +4016E-07
+74300E0, +4016E-07
+74400E0, +4000E-07
+74500E0, +4000E-07
+74600E0, +4031E-07
+74700E0, +4031E-07
+74800E0, +4063E-07
+74900E0, +4047E-07
+75000E0, +3984E-07
+75100E0, +4000E-07
+75200E0, +4047E-07
+75300E0, +4000E-07
+75400E0, +4031E-07
+75500E0, +4031E-07
+75600E0, +4031E-07
+75700E0, +4016E-07
+75800E0, +3984E-07
+75900E0, +4016E-07
+76000E0, +4047E-07
+76100E0, +4000E-07
+76200E0, +4031E-07
+76300E0, +4000E-07
+76400E0, +4016E-07
+76500E0, +4000E-07
+76600E0, +4016E-07
+76700E0, +4000E-07
+76800E0, +3984E-07
+76900E0, +4047E-07
+77000E0, +4000E-07
+77100E0, +3984E-07
+77200E0, +4047E-07
+77300E0, +4000E-07
+77400E0, +4016E-07
+77500E0, +4047E-07
+77600E0, +4000E-07
+77700E0, +4031E-07
+77800E0, +4234E-07
+77900E0, +4000E-07
+78000E0, +4000E-07
+78100E0, +4031E-07
+78200E0, +4000E-07
+78300E0, +4078E-07
+78400E0, +4031E-07
+78500E0, +3984E-07
+78600E0, +4016E-07
+78700E0, +4094E-07
+78800E0, +4000E-07
+78900E0, +3984E-07
+79000E0, +4000E-07
+79100E0, +4031E-07
+79200E0, +4047E-07
+79300E0, +4000E-07
+79400E0, +4016E-07
+79500E0, +4016E-07
+79600E0, +4031E-07
+79700E0, +3984E-07
+79800E0, +4031E-07
+79900E0, +4000E-07
+80000E0, +4000E-07
+80100E0, +4000E-07
+80200E0, +4000E-07
+80300E0, +4016E-07
+80400E0, +3984E-07
+80500E0, +3984E-07
+80600E0, +4016E-07
+80700E0, +4000E-07
+80800E0, +3984E-07
+80900E0, +4000E-07
+81000E0, +4016E-07
+81100E0, +4000E-07
+81200E0, +4031E-07
+81300E0, +4016E-07
+81400E0, +3984E-07
+81500E0, +4016E-07
+81600E0, +4016E-07
+81700E0, +3984E-07
+81800E0, +4000E-07
+81900E0, +4000E-07
+82000E0, +4000E-07
+82100E0, +3984E-07
+82200E0, +4016E-07
+82300E0, +4031E-07
+82400E0, +4016E-07
+82500E0, +3969E-07
+82600E0, +4000E-07
+82700E0, +4000E-07
+82800E0, +4109E-07
+82900E0, +4000E-07
+83000E0, +4047E-07
+83100E0, +4063E-07
+83200E0, +4031E-07
+83300E0, +4016E-07
+83400E0, +4000E-07
+83500E0, +4047E-07
+83600E0, +4000E-07
+83700E0, +4016E-07
+83800E0, +4031E-07
+83900E0, +4000E-07
+84000E0, +4031E-07
+84100E0, +4000E-07
+84200E0, +4000E-07
+84300E0, +4000E-07
+84400E0, +4016E-07
+84500E0, +4031E-07
+84600E0, +4031E-07
+84700E0, +3984E-07
+84800E0, +4016E-07
+84900E0, +3984E-07
+85000E0, +4031E-07
+85100E0, +4016E-07
+85200E0, +4016E-07
+85300E0, +4016E-07
+85400E0, +4094E-07
+85500E0, +4016E-07
+85600E0, +4000E-07
+85700E0, +4000E-07
+85800E0, +4016E-07
+85900E0, +3984E-07
+86000E0, +4000E-07
+86100E0, +4000E-07
+86200E0, +3984E-07
+86300E0, +4031E-07
+86400E0, +3984E-07
+86500E0, +4016E-07
+86600E0, +3984E-07
+86700E0, +4000E-07
+86800E0, +4047E-07
+86900E0, +4016E-07
+87000E0, +3984E-07
+87100E0, +4016E-07
+87200E0, +4031E-07
+87300E0, +4000E-07
+87400E0, +4047E-07
+87500E0, +4016E-07
+87600E0, +4000E-07
+87700E0, +4031E-07
+87800E0, +3953E-07
+87900E0, +4016E-07
+88000E0, +4000E-07
+88100E0, +4016E-07
+88200E0, +4047E-07
+88300E0, +4000E-07
+88400E0, +4031E-07
+88500E0, +4016E-07
+88600E0, +4000E-07
+88700E0, +4031E-07
+88800E0, +3984E-07
+88900E0, +4000E-07
+89000E0, +4016E-07
+89100E0, +4000E-07
+89200E0, +4000E-07
+89300E0, +4000E-07
+89400E0, +4031E-07
+89500E0, +3891E-07
+89600E0, +4000E-07
+89700E0, +4016E-07
+89800E0, +3984E-07
+89900E0, +4031E-07
+90000E0, +4063E-07
+90100E0, +4000E-07
+90200E0, +4000E-07
+90300E0, +4031E-07
+90400E0, +4031E-07
